0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:13 +0530] "GET /OFOS/images/pizza.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:13 +0530] "GET /OFOS/images/pasta.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:13 +0530] "GET /OFOS/images/pizza2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:13 +0530] "GET /OFOS/images/burger2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:13 +0530] "GET /OFOS/images/sanwich.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:13 +0530] "GET /OFOS/images/pasta2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:13 +0530] "GET /OFOS/images/burger3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:43 +0530] "GET /OFOS/book.jsp HTTP/1.1" 200 10684
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:46 +0530] "GET /OFOS/MyOrders.jsp HTTP/1.1" 200 839
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:48 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53319
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:53 +0530] "GET /OFOS/UserProfile.jsp HTTP/1.1" 200 6011
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:53 +0530] "GET /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:10:57 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:11:02 +0530] "GET /OFOS/UserProfile.jsp HTTP/1.1" 200 6011
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:11:02 +0530] "GET /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:11:14 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53319
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:11:54 +0530] "GET /OFOS/orders.jsp HTTP/1.1" 200 3049
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:13:04 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53339
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:13:15 +0530] "GET /OFOS/moreinfo.jsp HTTP/1.1" 200 1451
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:13:17 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53339
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:13:30 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53339
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:13:37 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53339
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:13:46 +0530] "GET /OFOS/orders.jsp HTTP/1.1" 200 3049
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:13:57 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53339
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:14:00 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53339
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:19:35 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53554
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:19:39 +0530] "GET /OFOS/AddToCart?foodId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:19:39 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 1056
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:19:46 +0530] "GET /OFOS/AddToCart?foodId=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:19:46 +0530] "GET /OFOS/menu.jsp?error=invalidFood HTTP/1.1" 200 4068
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:19:46 +0530] "GET /OFOS/images/sanwich.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:21:18 +0530] "GET /OFOS/menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:21:21 +0530] "GET /OFOS/index.jsp HTTP/1.1" 500 2333
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:21:31 +0530] "GET /OFOS/index.jsp HTTP/1.1" 500 2333
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:22:08 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53606
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:22:36 +0530] "GET /OFOS/index.jsp HTTP/1.1" 500 2333
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:23:31 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53554
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:23:48 +0530] "GET /OFOS/AddToCart?foodId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:23:48 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 1341
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:23:50 +0530] "GET /OFOS/RemoveCartItem?itemId=13 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:23:51 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 1056
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:23:57 +0530] "GET /OFOS/AddToCart?foodId=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:23:57 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 1342
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:24:01 +0530] "GET /OFOS/AddToCart?foodId=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:24:01 +0530] "GET /OFOS/menu.jsp?error=invalidFood HTTP/1.1" 200 4068
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:24:01 +0530] "GET /OFOS/images/sanwich.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:24:09 +0530] "GET /OFOS/AddToCart?foodId=11 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:24:09 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 1633
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:26:22 +0530] "GET /OFOS/menu.jsp?error=invalidFood HTTP/1.1" 200 4068
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:26:22 +0530] "GET /OFOS/images/sanwich.jpg HTTP/1.1" 200 10130
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:28:55 +0530] "GET /OFOS/AddToCart?foodId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:28:55 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 1918
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:29:00 +0530] "GET /OFOS/AddToCart?foodId=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:29:00 +0530] "GET /OFOS/menu.jsp?error=invalidFood HTTP/1.1" 200 4068
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:29:51 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53554
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:30:21 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53554
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:30:34 +0530] "GET /OFOS/AddToCart?foodId=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:30:34 +0530] "GET /OFOS/menu.jsp?error=invalidFood HTTP/1.1" 200 4068
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:30:47 +0530] "GET /OFOS/AddToCart?foodId=11 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:30:47 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 2209
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:31:25 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53554
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:31:44 +0530] "GET /OFOS/MyOrders.jsp HTTP/1.1" 200 839
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:31:46 +0530] "GET /OFOS/index.jsp HTTP/1.1" 200 53554
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:31:50 +0530] "GET /OFOS/cart.jsp HTTP/1.1" 200 2209
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:31:54 +0530] "GET /OFOS/search.jsp HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:32:00 +0530] "GET /OFOS/menu.jsp HTTP/1.1" 200 4068
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:41:41 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 500 2982
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:47:31 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 500 2982
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:51:01 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 6088
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:51:01 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:51:16 +0530] "GET /OFOS/staff.jsp?search=1 HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:52:17 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:55:27 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 6087
0:0:0:0:0:0:0:1 - - [30/Apr/2025:13:59:51 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 500 2246
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:02:29 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 6087
